symbol,yahoo_ticker,company_name,series,isin,listing_date,face_value,industry,in_nifty50,in_niftynext50,in_nifty100,in_nifty200,in_nifty500,in_niftymidcap150,in_niftysmallcap250
SURYALA,SURYALA.NS,Suryalata Spinning Mills Limited,EQ,INE132C01027,2026-04-20,10.0,,false,false,false,false,false,false,false
SURYALAXMI,SURYALAXMI.NS,Suryalakshmi Cotton Mills Limited,EQ,INE713B01026,2005-06-15,10.0,,false,false,false,false,false,false,false
SURYAROSNI,SURYAROSNI.NS,Surya Roshni Limited,EQ,INE335A01020,1995-05-10,5.0,,false,false,false,false,false,false,false
SURYODAY,SURYODAY.NS,Suryoday Small Finance Bank Limited,EQ,INE428Q01011,2021-03-26,10.0,,false,false,false,false,false,false,false
SUTLEJTEX,SUTLEJTEX.NS,Sutlej Textiles and Industries Limited,BE,INE645H01027,2006-12-14,1.0,,false,false,false,false,false,false,false
SUVEN,SUVEN.NS,Suven Life Sciences Limited,EQ,INE495B01038,2003-10-23,1.0,,false,false,false,false,false,false,false
SUVIDHAA,SUVIDHAA.NS,Suvidhaa Infoserve Limited,EQ,INE018401013,2021-03-31,1.0,,false,false,false,false,false,false,false
SUYOG,SUYOG.NS,Suyog Telematics Limited,EQ,INE442P01014,2024-08-20,10.0,,false,false,false,false,false,false,false
SUZLON,SUZLON.NS,Suzlon Energy Limited,EQ,INE040H01021,2005-10-19,2.0,Capital Goods,false,false,false,true,true,true,false
SVGLOBAL,SVGLOBAL.NS,S V Global Mill Limited,EQ,INE159L01013,2026-08-17,5.0,,false,false,false,false,false,false,false
SVLL,SVLL.NS,Shree Vasu Logistics Limited,BE,INE00CE01017,2023-04-21,10.0,,false,false,false,false,false,false,false
SVPGLOB,SVPGLOB.NS,SVP GLOBAL TEXTILES LIMITED,EQ,INE308E01029,2021-07-14,1.0,,false,false,false,false,false,false,false
SWANCORP,SWANCORP.NS,SWAN CORP LIMITED,EQ,INE665A01038,2012-05-29,1.0,Chemicals,false,false,false,false,true,false,true
SWANDEF,SWANDEF.NS,Swan Defence and Heavy Industries Limited,BE,INE542F01020,2025-01-20,10.0,,false,false,false,false,false,false,false
SWARAJ,SWARAJ.NS,Swaraj Suiting Limited,BE,INE0GMR01016,2026-08-13,10.0,,false,false,false,false,false,false,false
SWARAJENG,SWARAJENG.NS,Swaraj Engines Limited,EQ,INE277A01016,1995-12-06,10.0,,false,false,false,false,false,false,false
SWARNSAR,SWARNSAR.NS,Swarnsarita Jewels India Limited,EQ,INE967A01012,2026-08-17,10.0,,false,false,false,false,false,false,false
SWELECTES,SWELECTES.NS,Swelect Energy Systems Limited,EQ,INE409B01013,2006-05-09,10.0,,false,false,false,false,false,false,false
SWIGGY,SWIGGY.NS,Swiggy Limited,EQ,INE00H001014,2024-11-13,1.0,Consumer Services,false,false,false,true,true,true,false
SWISSMLTRY,SWISSMLTRY.NS,Swiss Military Consumer Goods Limited,EQ,INE010C01025,2026-08-17,2.0,,false,false,false,false,false,false,false
SWSOLAR,SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,EQ,INE00M201021,2019-08-20,1.0,,false,false,false,false,false,false,false
SYMPHONY,SYMPHONY.NS,Symphony Limited,EQ,INE225D01027,2011-06-15,2.0,,false,false,false,false,false,false,false
SYNCOMF,SYNCOMF.NS,Syncom Formulations (India) Limited,EQ,INE312C01025,2022-11-18,1.0,,false,false,false,false,false,false,false
SYNGENE,SYNGENE.NS,Syngene International Limited,EQ,INE398R01022,2015-08-11,10.0,Healthcare,false,false,false,false,true,false,true
SYRMA,SYRMA.NS,Syrma SGS Technology Limited,EQ,INE0DYJ01015,2022-08-26,10.0,Capital Goods,false,false,false,false,true,false,true
SYSTMTXC,SYSTMTXC.NS,Systematix Corporate Services Limited,BE,INE356B01024,2025-10-06,1.0,,false,false,false,false,false,false,false
TAALTECH,TAALTECH.NS,Taal Tech Limited,EQ,INE524T01011,2026-04-20,10.0,,false,false,false,false,false,false,false
TAINWALCHM,TAINWALCHM.NS,Tainwala Chemical and Plastic (I) Limited,EQ,INE123C01018,1995-07-27,10.0,,false,false,false,false,false,false,false
TAJGVK,TAJGVK.NS,Taj GVK Hotels & Resorts Limited,EQ,INE586B01026,2000-12-20,2.0,,false,false,false,false,false,false,false
TAKE,TAKE.NS,TAKE Limited,EQ,INE142I01023,2007-08-27,1.0,,false,false,false,false,false,false,false
TALBROAUTO,TALBROAUTO.NS,Talbros Automotive Components Limited,EQ,INE187D01029,2006-09-29,2.0,,false,false,false,false,false,false,false
TAMBOLIIN,TAMBOLIIN.NS,Tamboli Industries Limited,BE,INE864J01012,2026-04-20,10.0,,false,false,false,false,false,false,false
TANAA,TANAA.NS,Taneja Aerospace & Aviation Limited,EQ,INE692C01020,2026-08-17,5.0,,false,false,false,false,false,false,false
TANLA,TANLA.NS,Tanla Platforms Limited,EQ,INE483C01032,2007-01-05,1.0,,false,false,false,false,false,false,false
TARACHAND,TARACHAND.NS,Tara Chand InfraLogistic Solutions Limited,EQ,INE555Z01020,2024-04-16,2.0,,false,false,false,false,false,false,false
TARAPUR,TARAPUR.NS,Tarapur Transformers Limited,EQ,INE747K01017,2010-05-18,10.0,,false,false,false,false,false,false,false
TARC,TARC.NS,TARC Limited,EQ,INE0EK901012,2020-12-18,2.0,,false,false,false,false,false,false,false
TARIL,TARIL.NS,Transformers And Rectifiers (India) Limited,EQ,INE763I01026,2007-12-28,1.0,Capital Goods,false,false,false,false,true,false,true
TARMAT,TARMAT.NS,Tarmat Limited,EQ,INE924H01018,2007-07-09,10.0,,false,false,false,false,false,false,false
TARSONS,TARSONS.NS,Tarsons Products Limited,EQ,INE144Z01023,2021-11-26,2.0,,false,false,false,false,false,false,false
TASTYBITE,TASTYBITE.NS,Tasty Bite Eatables Limited,EQ,INE488B01017,2017-03-23,10.0,,false,false,false,false,false,false,false
TATACAP,TATACAP.NS,Tata Capital Limited,EQ,INE976I01016,2025-10-13,10.0,Financial Services,false,true,true,true,true,false,false
TATACHEM,TATACHEM.NS,Tata Chemicals Limited,EQ,INE092A01019,1999-04-01,10.0,Chemicals,false,false,false,false,true,false,true
TATACOMM,TATACOMM.NS,Tata Communications Limited,EQ,INE151A01013,1995-04-12,10.0,Telecommunication,false,false,false,true,true,true,false
TATACONSUM,TATACONSUM.NS,TATA CONSUMER PRODUCTS LIMITED,EQ,INE192A01025,1998-11-18,1.0,Fast Moving Consumer Goods,true,false,true,true,true,false,false
TATAELXSI,TATAELXSI.NS,Tata Elxsi Limited,EQ,INE670A01012,2003-09-17,10.0,Information Technology,false,false,false,true,true,true,false
TATAINVEST,TATAINVEST.NS,Tata Investment Corporation Limited,EQ,INE672A01026,1998-06-24,1.0,Financial Services,false,false,false,true,true,true,false
TATAPOWER,TATAPOWER.NS,Tata Power Company Limited,EQ,INE245A01021,1996-04-03,1.0,Power,false,true,true,true,true,false,false
TATASTEEL,TATASTEEL.NS,Tata Steel Limited,EQ,INE081A01020,1998-11-18,1.0,Metals & Mining,true,false,true,true,true,false,false
TATATECH,TATATECH.NS,Tata Technologies Limited,EQ,INE142M01025,2023-11-30,2.0,Information Technology,false,false,false,false,true,false,true
TATVA,TATVA.NS,Tatva Chintan Pharma Chem Limited,EQ,INE0GK401011,2021-07-29,10.0,,false,false,false,false,false,false,false
TBOTEK,TBOTEK.NS,TBO Tek Limited,EQ,INE673O01025,2024-05-15,1.0,Consumer Services,false,false,false,false,true,false,true
TBZ,TBZ.NS,Tribhovandas Bhimji Zaveri Limited,EQ,INE760L01018,2012-05-09,10.0,,false,false,false,false,false,false,false
TCC,TCC.NS,TCC Concept Limited,EQ,INE887D01016,2026-02-25,10.0,,false,false,false,false,false,false,false
TCI,TCI.NS,Transport Corporation of India Limited,EQ,INE688A01022,2002-01-21,2.0,,false,false,false,false,false,false,false
TCIEXP,TCIEXP.NS,TCI Express Limited,EQ,INE586V01016,2016-12-15,2.0,,false,false,false,false,false,false,false
TCIFINANCE,TCIFINANCE.NS,TCI Finance Limited,BE,INE911B01018,1997-05-21,10.0,,false,false,false,false,false,false,false
TCPLPACK,TCPLPACK.NS,TCPL Packaging Limited,EQ,INE822C01015,2017-10-17,10.0,,false,false,false,false,false,false,false
TCS,TCS.NS,Tata Consultancy Services Limited,EQ,INE467B01029,2004-08-25,1.0,Information Technology,true,false,true,true,true,false,false
TDPOWERSYS,TDPOWERSYS.NS,TD Power Systems Limited,EQ,INE419M01035,2011-09-08,1.0,,false,false,false,false,false,false,false
TEAMGTY,TEAMGTY.NS,Team India Guaranty Limited,EQ,INE289C01025,2002-06-11,10.0,,false,false,false,false,false,false,false
TEAMLEASE,TEAMLEASE.NS,Teamlease Services Limited,EQ,INE985S01024,2016-02-12,10.0,,false,false,false,false,false,false,false
TECHM,TECHM.NS,Tech Mahindra Limited,EQ,INE669C01036,2006-08-28,5.0,Information Technology,true,false,true,true,true,false,false
TECHNOCRAF,TECHNOCRAF.NS,Technocraft Ventures Limited,EQ,INE1D0W01018,2026-08-14,10.0,,false,false,false,false,false,false,false
TECHNOE,TECHNOE.NS,Techno Electric & Engineering Company Limited,EQ,INE285K01026,2018-12-04,2.0,Construction,false,false,false,false,true,false,true
TECHNVISN,TECHNVISN.NS,TechNVision Ventures Limited,EQ,INE314H01012,2026-04-20,10.0,,false,false,false,false,false,false,false
TECILCHEM,TECILCHEM.NS,TECIL Chemicals and Hydro Power Limited,EQ,INE014B01011,1995-12-06,10.0,,false,false,false,false,false,false,false
TEGA,TEGA.NS,Tega Industries Limited,EQ,INE011K01018,2021-12-13,10.0,Capital Goods,false,false,false,false,true,false,true
TEJASNET,TEJASNET.NS,Tejas Networks Limited,EQ,INE010J01012,2017-06-27,10.0,Telecommunication,false,false,false,false,true,false,true
TEMBO,TEMBO.NS,Tembo Global Industries Limited,EQ,INE869Y01028,2021-04-23,1.0,,false,false,false,false,false,false,false
TENNIND,TENNIND.NS,Tenneco Clean Air India Limited,EQ,INE19RI01016,2025-11-19,10.0,Automobile and Auto Components,false,false,false,false,true,false,true
TERAI,TERAI.NS,Terai Tea Company Limited,EQ,INE390D01011,2026-08-17,10.0,,false,false,false,false,false,false,false
TERASOFT,TERASOFT.NS,Tera Software Limited,EQ,INE482B01010,2016-12-29,10.0,,false,false,false,false,false,false,false
TEXINFRA,TEXINFRA.NS,Texmaco Infrastructure & Holdings Limited,EQ,INE435C01024,2004-09-09,1.0,,false,false,false,false,false,false,false
TEXMOPIPES,TEXMOPIPES.NS,Texmo Pipes and Products Limited,EQ,INE141K01013,2010-03-10,10.0,,false,false,false,false,false,false,false
TEXRAIL,TEXRAIL.NS,Texmaco Rail & Engineering Limited,EQ,INE621L01012,2011-03-03,1.0,,false,false,false,false,false,false,false
TFCILTD,TFCILTD.NS,Tourism Finance Corporation of India Limited,EQ,INE305A01023,2000-07-26,2.0,,false,false,false,false,false,false,false
TFL,TFL.NS,Transwarranty Finance Limited,EQ,INE804H01012,2007-02-26,10.0,,false,false,false,false,false,false,false
TGBHOTELS,TGBHOTELS.NS,TGB Banquets And Hotels Limited,EQ,INE797H01018,2007-05-17,10.0,,false,false,false,false,false,false,false
TGVSL,TGVSL.NS,TGV Sraac Limited,EQ,INE284B01028,2026-08-17,10.0,,false,false,false,false,false,false,false
THACKER,THACKER.NS,Thacker & Company Limited,BE,INE077P01034,2026-04-20,1.0,,false,false,false,false,false,false,false
THAKDEV,THAKDEV.NS,Thakkers Developers Limited,EQ,INE403F01017,2026-04-20,10.0,,false,false,false,false,false,false,false
THANGAMAYL,THANGAMAYL.NS,Thangamayil Jewellery Limited,EQ,INE085J01014,2010-02-19,10.0,,false,false,false,false,false,false,false
THEINVEST,THEINVEST.NS,The Investment Trust Of India Limited,EQ,INE924D01017,2017-08-02,10.0,,false,false,false,false,false,false,false
THEJO,THEJO.NS,Thejo Engineering Limited,EQ,INE121N01019,2023-10-10,10.0,,false,false,false,false,false,false,false
THELEELA,THELEELA.NS,Leela Palaces Hotels & Resorts Limited,EQ,INE0AQ201015,2025-06-02,10.0,Consumer Services,false,false,false,false,true,false,true
THEMISMED,THEMISMED.NS,Themis Medicare Limited,EQ,INE083B01024,2007-04-02,1.0,,false,false,false,false,false,false,false
THERMAX,THERMAX.NS,Thermax Limited,EQ,INE152A01029,1995-08-30,2.0,Capital Goods,false,false,false,false,true,true,false
THOMASCOOK,THOMASCOOK.NS,Thomas Cook  (India)  Limited,EQ,INE332A01027,2000-06-07,1.0,,false,false,false,false,false,false,false
THOMASCOTT,THOMASCOTT.NS,Thomas Scott (India) Limited,EQ,INE480M01011,2012-01-30,10.0,,false,false,false,false,false,false,false
THYROCARE,THYROCARE.NS,Thyrocare Technologies Limited,EQ,INE594H01019,2016-05-09,10.0,,false,false,false,false,false,false,false
TI,TI.NS,Tilaknagar Industries Limited,EQ,INE133E01013,2010-07-16,10.0,,false,false,false,false,false,false,false
TICL,TICL.NS,Twamev Construction and Infrastructure Limited,BE,INE388G01026,2023-10-16,1.0,,false,false,false,false,false,false,false
TIGERLOGS,TIGERLOGS.NS,Tiger Logistics (India) Limited,EQ,INE906O01029,2025-09-18,1.0,,false,false,false,false,false,false,false
TIIL,TIIL.NS,Technocraft Industries (India) Limited,EQ,INE545H01011,2007-02-12,10.0,,false,false,false,false,false,false,false
TIINDIA,TIINDIA.NS,Tube Investments of India Limited,EQ,INE974X01010,2017-11-02,1.0,Automobile and Auto Components,false,false,false,true,true,true,false
TIJARIA,TIJARIA.NS,Tijaria Polypipes Limited,EQ,INE440L01017,2011-10-14,10.0,,false,false,false,false,false,false,false
TIL,TIL.NS,TIL Limited,BE,INE806C01018,1995-09-27,10.0,,false,false,false,false,false,false,false
TIMETECHNO,TIMETECHNO.NS,Time Technoplast Limited,EQ,INE508G01029,2007-06-13,1.0,,false,false,false,false,false,false,false
TIMEX,TIMEX.NS,Timex Group India Limited,EQ,INE064A01026,2026-04-20,1.0,,false,false,false,false,false,false,false
TIMKEN,TIMKEN.NS,Timken India Limited,EQ,INE325A01013,2007-02-06,10.0,Capital Goods,false,false,false,false,true,false,true
TINNARUBR,TINNARUBR.NS,Tinna Rubber and Infrastructure Limited,EQ,INE015C01016,2025-04-17,10.0,,false,false,false,false,false,false,false
TIPSFILMS,TIPSFILMS.NS,Tips Films Limited,EQ,INE0LQS01015,2022-10-06,10.0,,false,false,false,false,false,false,false
TIPSMUSIC,TIPSMUSIC.NS,Tips Music Limited,EQ,INE716B01029,2000-11-10,1.0,,false,false,false,false,false,false,false
TIRUMALCHM,TIRUMALCHM.NS,Thirumalai Chemicals Limited,EQ,INE338A01024,2003-05-14,1.0,,false,false,false,false,false,false,false
TIRUPATIFL,TIRUPATIFL.NS,Tirupati Forge Limited,BE,INE319Y01024,2020-08-04,2.0,,false,false,false,false,false,false,false
TITAGARH,TITAGARH.NS,TITAGARH RAIL SYSTEMS LIMITED,EQ,INE615H01020,2008-04-21,2.0,Capital Goods,false,false,false,false,true,false,true
TITAN,TITAN.NS,Titan Company Limited,EQ,INE280A01028,2004-09-24,1.0,Consumer Durables,true,false,true,true,true,false,false
TMB,TMB.NS,Tamilnad Mercantile Bank Limited,EQ,INE668A01016,2022-09-15,10.0,,false,false,false,false,false,false,false
TMCV,TMCV.NS,Tata Motors Limited,EQ,INE1TAE01010,2025-11-12,2.0,Capital Goods,false,true,true,true,true,false,false
TMPV,TMPV.NS,Tata Motors Passenger Vehicles Limited,EQ,INE155A01022,1998-07-22,2.0,Automobile and Auto Components,true,false,true,true,true,false,false
TNPETRO,TNPETRO.NS,Tamilnadu PetroProducts Limited,EQ,INE148A01019,1999-10-27,10.0,,false,false,false,false,false,false,false
TNPL,TNPL.NS,Tamil Nadu Newsprint & Papers Limited,EQ,INE107A01015,1996-02-14,10.0,,false,false,false,false,false,false,false
TNTELE,TNTELE.NS,Tamilnadu Telecommunication Limited,EQ,INE141D01018,2003-02-04,10.0,,false,false,false,false,false,false,false
TOKYOPLAST,TOKYOPLAST.NS,Tokyo Plast International Limited,EQ,INE932C01012,1995-10-11,10.0,,false,false,false,false,false,false,false
TOLINS,TOLINS.NS,Tolins Tyres Limited,EQ,INE0RWQ01014,2024-09-16,5.0,,false,false,false,false,false,false,false
TORNTPHARM,TORNTPHARM.NS,Torrent Pharmaceuticals Limited,EQ,INE685A01028,2002-11-25,5.0,Healthcare,false,true,true,true,true,false,false
TORNTPOWER,TORNTPOWER.NS,Torrent Power Limited,EQ,INE813H01021,2006-11-28,10.0,Power,false,false,false,false,true,true,false
TOTAL,TOTAL.NS,Total Transport Systems Limited,EQ,INE336X01012,2020-08-28,10.0,,false,false,false,false,false,false,false
TOUCHWOOD,TOUCHWOOD.NS,Touchwood Entertainment Limited,EQ,INE486Y01013,2020-01-21,10.0,,false,false,false,false,false,false,false
TOYAMSL,TOYAMSL.NS,Toyam Sports Limited,EQ,INE457P01020,2026-08-17,1.0,,false,false,false,false,false,false,false
TPHQ,TPHQ.NS,Teamo Productions HQ Limited,BE,INE065J01024,2009-01-30,1.0,,false,false,false,false,false,false,false
TPLPLASTEH,TPLPLASTEH.NS,TPL Plastech Limited,EQ,INE413G01022,2015-05-20,2.0,,false,false,false,false,false,false,false
TRACXN,TRACXN.NS,Tracxn Technologies Limited,EQ,INE0HMF01019,2022-10-20,1.0,,false,false,false,false,false,false,false
TRANSCOR,TRANSCOR.NS,Transcorp International Limited,EQ,INE330E01023,2026-08-17,2.0,,false,false,false,false,false,false,false
TRANSPEK,TRANSPEK.NS,Transpek Industry Limited,BE,INE687A01016,2026-04-20,10.0,,false,false,false,false,false,false,false
TRANSRAILL,TRANSRAILL.NS,Transrail Lighting Limited,EQ,INE454P01035,2024-12-27,2.0,,false,false,false,false,false,false,false
TRANSWORLD,TRANSWORLD.NS,TRANSWORLD SHIPPING LINES LIMITED,BE,INE757B01015,1995-03-01,10.0,,false,false,false,false,false,false,false
TRAVELFOOD,TRAVELFOOD.NS,Travel Food Services Limited,EQ,INE103V01028,2025-07-14,1.0,Consumer Services,false,false,false,false,true,false,true
TREEHOUSE,TREEHOUSE.NS,Tree House Education & Accessories Limited,EQ,INE040M01013,2011-08-26,10.0,,false,false,false,false,false,false,false
TREJHARA,TREJHARA.NS,TREJHARA SOLUTIONS LIMITED,EQ,INE00CA01015,2018-12-28,10.0,,false,false,false,false,false,false,false
TREL,TREL.NS,Transindia Real Estate Limited,EQ,INE0O3901029,2023-08-10,2.0,,false,false,false,false,false,false,false
TRENT,TRENT.NS,Trent Limited,EQ,INE849A01020,2004-06-07,1.0,Consumer Services,true,false,true,true,true,false,false
TRF,TRF.NS,TRF Limited,EQ,INE391D01019,2010-03-26,10.0,,false,false,false,false,false,false,false
TRIDENT,TRIDENT.NS,Trident Limited,EQ,INE064C01022,2001-02-21,1.0,Textiles,false,false,false,false,true,false,true
TRIGYN,TRIGYN.NS,Trigyn Technologies Limited,EQ,INE948A01012,1998-04-09,10.0,,false,false,false,false,false,false,false
TRITONV,TRITONV.NS,Triton Valves Limited,EQ,INE440G01017,2026-08-17,10.0,,false,false,false,false,false,false,false
TRITURBINE,TRITURBINE.NS,Triveni Turbine Limited,EQ,INE152M01016,2011-10-28,1.0,Capital Goods,false,false,false,false,true,false,true
TRIVENI,TRIVENI.NS,Triveni Engineering & Industries Limited,EQ,INE256C01024,2005-12-13,1.0,,false,false,false,false,false,false,false
TRU,TRU.NS,TruCap Finance Limited,EQ,INE615R01029,2023-06-20,2.0,,false,false,false,false,false,false,false
TRUALT,TRUALT.NS,TruAlt Bioenergy Limited,EQ,INE0MWH01014,2025-10-03,10.0,,false,false,false,false,false,false,false
TSFINV,TSFINV.NS,TSF INVESTMENTS LIMITED,EQ,INE202Z01029,2018-03-26,5.0,,false,false,false,false,false,false,false
TTKHLTCARE,TTKHLTCARE.NS,TTK Healthcare Limited,EQ,INE910C01018,2015-12-02,10.0,,false,false,false,false,false,false,false
TTKPRESTIG,TTKPRESTIG.NS,TTK Prestige Limited,EQ,INE690A01028,1999-12-22,1.0,,false,false,false,false,false,false,false
TTL,TTL.NS,T T Limited,EQ,INE592B01024,2007-02-22,1.0,,false,false,false,false,false,false,false
TTML,TTML.NS,Tata Teleservices (Maharashtra) Limited,EQ,INE517B01013,2000-10-20,10.0,Telecommunication,false,false,false,false,true,false,true
TURTLEMINT,TURTLEMINT.NS,Turtlemint Fintech Solutions Limited,EQ,INE0OC301013,2026-06-29,1.0,,false,false,false,false,false,false,false
TUTIALKA,TUTIALKA.NS,Tuticorin Alkali Chemicals & Fertilizers Limited,EQ,INE400A01014,2026-08-17,10.0,,false,false,false,false,false,false,false
TVSELECT,TVSELECT.NS,TVS Electronics Limited,EQ,INE236G01019,2003-12-26,10.0,,false,false,false,false,false,false,false
TVSHLTD,TVSHLTD.NS,TVS Holdings Limited,EQ,INE105A01035,2012-10-23,5.0,,false,false,false,false,false,false,false
TVSMOTOR,TVSMOTOR.NS,TVS Motor Company Limited,EQ,INE494B01023,2000-08-02,1.0,Automobile and Auto Components,false,true,true,true,true,false,false
TVSSCS,TVSSCS.NS,TVS Supply Chain Solutions Limited,EQ,INE395N01027,2023-08-23,1.0,,false,false,false,false,false,false,false
TVSSRICHAK,TVSSRICHAK.NS,TVS Srichakra Limited,EQ,INE421C01016,2007-02-13,10.0,,false,false,false,false,false,false,false
TVTODAY,TVTODAY.NS,TV Today Network Limited,EQ,INE038F01029,2004-01-16,5.0,,false,false,false,false,false,false,false
TVVISION,TVVISION.NS,TV Vision Limited,BE,INE871L01013,2016-09-15,10.0,,false,false,false,false,false,false,false
UBL,UBL.NS,United Breweries Limited,EQ,INE686F01025,2008-07-28,1.0,Fast Moving Consumer Goods,false,false,false,false,true,true,false
UCAL,UCAL.NS,UCAL LIMITED,BE,INE139B01016,1995-09-13,10.0,,false,false,false,false,false,false,false
UCOBANK,UCOBANK.NS,UCO Bank,EQ,INE691A01018,2003-10-09,10.0,Financial Services,false,false,false,false,true,false,true
UDAYJEW,UDAYJEW.NS,Uday Jewellery Industries Limited,EQ,INE551B01012,2026-08-17,10.0,,false,false,false,false,false,false,false
UDS,UDS.NS,Updater Services Limited,EQ,INE851I01011,2023-10-04,10.0,,false,false,false,false,false,false,false
UEL,UEL.NS,Ujaas Energy Limited,EQ,INE899L01030,2024-04-16,1.0,,false,false,false,false,false,false,false
